item_id,order_id,product_id,quantity,unit_price,discount_percent
I0003824,O000404,P00053,4,6585.81,25
I0003825,O000094,P00201,5,1000.19,10
I0003826,O000291,P00233,4,5514.69,15
I0003827,O001301,P00323,3,3766.32,5
I0003828,O001152,P00005,2,8590.37,0
I0003829,O000687,P00432,2,4592.74,5
I0003830,O000079,P00113,3,7198.46,20
I0003831,O000704,P00005,3,5941.01,0
I0003832,O000430,P00097,3,3740.07,0
I0003833,O001222,P00143,4,2649.3,20
I0003834,O001007,P00239,2,4591.88,25
I0003835,O000162,P00339,2,6882.12,20
I0003836,O000292,P00103,1,6652.45,5
I0003837,O000342,P00030,3,7006.91,0
I0003838,O000306,P00472,3,3989.64,25
I0003839,O001368,P00390,2,5163.34,20
I0003840,O000745,P00053,5,7208.32,15
I0003841,O001387,P00198,5,3884.33,5
I0003842,O000532,P00351,1,7273.39,10
I0003843,O001282,P00042,5,5764.73,0
I0003844,O000161,P00332,1,5426.6,5
I0003845,O000641,P00353,3,837.5,0
I0003846,O000856,P00465,1,2951.68,0
I0003847,O000934,P00111,4,4293.48,10
I0003848,O000196,P00257,4,6280.2,0
I0003849,O000975,P00089,3,6512.08,10
I0003850,O000528,P00171,4,2965.73,0
I0003851,O001053,P00435,1,5176.41,0
I0003852,O000804,P00524,4,6145.0,15
I0003853,O001170,P00061,4,1832.2,15
I0003854,O000042,P00442,2,990.09,0
I0003855,O000893,P00345,1,3232.73,0
I0003856,O000067,P00319,3,1175.8,20
I0003857,O001387,P00147,2,3679.63,10
I0003858,O001386,P00452,2,1239.67,0
I0003859,O000470,P00221,3,4110.56,15
I0003860,O000632,P00544,1,4915.04,25
I0003861,O001332,P00093,3,3507.09,0
I0003862,O000497,P00379,5,3705.57,5
I0003863,O001133,P00048,2,4756.41,20
I0003864,O000505,P00244,1,4082.77,10
I0003865,O000905,P00371,3,1040.91,0
I0003866,O000679,P00066,1,2228.03,0
I0003867,O000398,P00293,3,1578.09,15
I0003868,O000510,P00208,3,1977.43,15
I0003869,O000174,P00382,2,5596.72,20
I0003870,O000991,P00161,5,1137.15,20
I0003871,O000033,P00110,3,3668.78,20
I0003872,O001239,P00118,4,4233.32,25
I0003873,O000926,P00348,1,161.64,0
I0003874,O000876,P00522,1,5880.03,15
I0003875,O001032,P00086,1,186.66,25
I0003876,O000201,P00160,2,5371.69,0
I0003877,O000155,P00407,5,3878.57,10
I0003878,O000892,P00224,4,499.78,0
I0003879,O000281,P00028,3,4862.84,20
I0003880,O000003,P00463,4,2381.08,5
I0003881,O001268,P00355,5,5079.98,0
I0003882,O000116,P00383,2,4207.8,5
I0003883,O000364,P00053,1,5793.08,25
I0003884,O000500,P00387,5,4177.2,15
I0003885,O000635,P00036,2,2468.52,0
I0003886,O000648,P00175,5,1125.94,10
I0003887,O000487,P00407,1,3686.13,0
I0003888,O001239,P00279,1,4618.57,25
I0003889,O000836,P00211,3,1880.7,10
I0003890,O001281,P00357,3,2020.02,20
I0003891,O000869,P00150,2,4301.13,0
I0003892,O000499,P00046,1,466.24,20
I0003893,O000354,P00136,4,3099.76,25
I0003894,O000500,P00322,1,215.61,10
I0003895,O001118,P00062,1,6132.21,0
I0003896,O000482,P00003,1,5569.39,15
I0003897,O000484,P00174,3,5337.33,25
I0003898,O001377,P00202,1,4747.79,0
I0003899,O000851,P00421,2,4929.8,0
I0003900,O000503,P00089,4,7509.58,15
I0003901,O001046,P00013,4,1966.28,5
I0003902,O000988,P00498,4,1689.59,0
I0003903,O000266,P00024,3,6154.51,20
I0003904,O000971,P00103,1,8655.98,10
I0003905,O000495,P00117,4,6132.56,5
I0003906,O001243,P00029,5,3919.27,0
I0003907,O000014,P00222,4,5511.7,0
I0003908,O000165,P00113,5,7052.24,25
I0003909,O000532,P00312,3,6473.2,10
I0003910,O001264,P00484,2,6602.4,5
I0003911,O001229,P00399,1,1182.39,10
I0003912,O000484,P00511,1,328.08,20
I0003913,O001025,P00120,5,227.58,0
I0003914,O001198,P00436,2,1159.47,0
I0003915,O000782,P00138,4,3867.47,10
I0003916,O000763,P00225,1,271.02,0
I0003917,O000401,P00470,1,1236.23,25
I0003918,O000587,P00538,4,7308.31,0
I0003919,O000446,P00170,2,2545.9,20
I0003920,O000141,P00296,4,6807.16,25
I0003921,O000361,P00401,4,5516.32,0
I0003922,O000608,P00224,1,530.97,0
I0003923,O000853,P00074,4,4229.67,20
I0003924,O001283,P00306,2,5124.12,5
I0003925,O001048,P00191,3,4530.64,15
I0003926,O000864,P00407,5,3071.87,10
I0003927,O000056,P00269,4,4879.39,10
I0003928,O001104,P00321,4,546.64,10
I0003929,O000045,P00523,4,4709.06,15
I0003930,O000058,P00237,1,139.28,0
I0003931,O001313,P00499,5,3387.94,20
I0003932,O000706,P00233,1,4995.35,0
I0003933,O000233,P00149,5,1599.94,0
I0003934,O000786,P00495,1,2003.06,0
I0003935,O000090,P00287,1,6055.07,0
I0003936,O001186,P00387,2,3416.51,15
I0003937,O000263,P00463,2,2450.78,5
I0003938,O001063,P00492,1,3316.42,0
I0003939,O000915,P00550,1,1143.14,25
I0003940,O000984,P00411,1,6275.3,10
I0003941,O001067,P00539,5,3056.83,25
I0003942,O001192,P00489,3,1071.09,15
I0003943,O000331,P00059,3,3432.96,0
I0003944,O000255,P00110,4,3215.33,15
I0003945,O000856,P00420,3,1999.62,20
I0003946,O001270,P00098,5,1557.69,0
I0003947,O000158,P00010,4,2147.85,20
I0003948,O000499,P00321,4,384.64,10
I0003949,O000345,P00205,1,7534.76,5
I0003950,O000365,P00361,4,2440.4,25
I0003951,O000858,P00425,1,652.99,15
I0003952,O001000,P00421,2,5056.05,15
I0003953,O001176,P00073,1,4911.83,0
I0003954,O001328,P00539,5,2970.05,15
I0003955,O001087,P00055,4,8181.93,0
I0003956,O000425,P00049,1,1820.06,0
I0003957,O000873,P00512,1,660.92,5
I0003958,O000236,P00194,2,5158.79,25
I0003959,O000247,P00200,4,5046.87,0
I0003960,O001258,P00079,4,4261.47,5
I0003961,O000076,P00275,5,4788.79,0
I0003962,O000116,P00318,5,2343.72,20
I0003963,O000732,P00168,5,4952.05,5
I0003964,O001032,P00529,3,475.71,20
I0003965,O001393,P00432,2,4662.02,15
I0003966,O000987,P00127,2,6788.87,20
I0003967,O001295,P00224,5,387.54,5
I0003968,O000897,P00351,1,7761.98,0
I0003969,O001143,P00189,3,7207.07,0
I0003970,O000863,P00261,4,5438.15,0
I0003971,O000832,P00187,2,7960.09,0
I0003972,O001171,P00405,2,2141.53,5
I0003973,O000426,P00265,1,5380.91,15
I0003974,O000479,P00258,3,3530.39,10
I0003975,O001236,P00223,1,2218.63,25
I0003976,O000820,P00482,5,2891.58,20
I0003977,O000095,P00346,5,5147.3,10
I0003978,O001187,P00314,3,6491.94,0
I0003979,O001152,P00285,1,6978.57,15
I0003980,O000944,P00181,1,2508.33,25
I0003981,O001333,P00193,3,2338.64,0
I0003982,O001041,P00429,4,1321.98,0
I0003983,O000964,P00221,5,3186.52,10
I0003984,O000980,P00464,1,4388.76,0
I0003985,O000602,P00491,2,3946.36,20
I0003986,O000272,P00185,3,1535.0,20
I0003987,O000193,P00175,3,1209.32,15
I0003988,O000844,P00236,1,4802.47,0
I0003989,O000889,P00190,2,5702.09,0
I0003990,O000205,P00097,5,4227.47,5
I0003991,O000345,P00298,3,6338.89,15
I0003992,O001371,P00278,2,6840.8,0
I0003993,O000502,P00162,3,2360.09,25
I0003994,O001231,P00377,1,382.08,10
I0003995,O000242,P00360,1,4854.25,15
I0003996,O000689,P00437,1,286.56,5
I0003997,O001180,P00009,5,3216.76,5
I0003998,O000395,P00507,3,2787.67,15
I0003999,O000958,P00067,2,3483.66,5
I0004000,O000666,P00138,3,3955.37,20
I0004001,O000367,P00058,5,2379.36,0
I0004002,O001317,P00073,1,3805.4,10
I0004003,O000548,P00328,5,705.71,15
I0004004,O001299,P00180,1,8589.04,0
I0004005,O000782,P00492,4,3679.74,20
I0004006,O000355,P00434,5,6134.21,15
I0004007,O000475,P00356,2,2754.79,0
I0004008,O000134,P00257,1,5499.65,15
I0004009,O001387,P00197,5,3277.31,15
I0004010,O000260,P00237,3,139.41,20
I0004011,O000005,P00153,3,767.62,20
I0004012,O000385,P00182,5,5580.71,0
I0004013,O001382,P00207,3,908.15,15
I0004014,O000528,P00236,2,3967.21,5
I0004015,O000781,P00105,5,4818.35,15
I0004016,O001040,P00261,1,4568.64,25
I0004017,O000360,P00371,3,999.64,20
I0004018,O001271,P00181,4,2974.21,15
I0004019,O000043,P00338,3,184.75,0
I0004020,O001183,P00349,1,3855.57,0
I0004021,O000765,P00536,5,4642.77,10
I0004022,O001166,P00009,2,3416.54,15
I0004023,O000670,P00433,3,6614.15,15
I0004024,O000830,P00099,4,1846.54,5
I0004025,O001126,P00469,1,421.48,0
I0004026,O001206,P00039,5,3962.25,0
I0004027,O000435,P00521,4,2895.67,5
I0004028,O001058,P00412,4,2139.93,10
I0004029,O001104,P00461,5,965.37,5
I0004030,O000837,P00468,1,6718.21,10
I0004031,O001197,P00023,4,1533.16,25
I0004032,O000902,P00268,5,4335.06,0
I0004033,O001073,P00027,2,6438.57,20
I0004034,O000690,P00459,1,1764.53,25
I0004035,O000886,P00368,4,2072.31,0
I0004036,O001112,P00347,1,681.87,10
I0004037,O000788,P00021,1,2465.0,5
I0004038,O001399,P00268,5,3250.64,5
I0004039,O001251,P00213,3,6024.01,10
I0004040,O000039,P00530,3,2000.54,5
I0004041,O001323,P00332,1,5116.53,10
I0004042,O000470,P00419,5,3172.14,5
I0004043,O000542,P00047,2,1750.77,25
I0004044,O000966,P00446,1,6084.19,15
I0004045,O000913,P00172,3,2484.32,0
I0004046,O000115,P00134,3,403.7,20
I0004047,O000663,P00247,5,5370.62,10
I0004048,O000771,P00439,2,8207.75,5
I0004049,O001289,P00527,1,3974.62,25
I0004050,O001325,P00256,5,3396.17,0
I0004051,O000107,P00417,5,4487.72,0
I0004052,O000719,P00331,5,446.09,20
I0004053,O000163,P00087,1,3973.52,0
I0004054,O001184,P00450,5,3331.57,5
I0004055,O001329,P00087,5,3078.82,25
I0004056,O000756,P00302,5,5355.0,25
I0004057,O000718,P00502,4,3245.05,25
I0004058,O000443,P00487,1,5817.95,10
I0004059,O000398,P00151,1,3441.2,0
I0004060,O001393,P00260,3,2227.96,20
I0004061,O001042,P00265,4,5494.64,10
I0004062,O000215,P00251,2,2409.04,20
I0004063,O000456,P00155,2,200.17,20
I0004064,O000977,P00432,1,4870.86,20
I0004065,O000451,P00049,4,1954.47,10
I0004066,O000732,P00309,3,3421.41,10
I0004067,O000279,P00178,4,6914.64,10
I0004068,O000642,P00456,5,6903.08,15
I0004069,O000543,P00501,4,2432.55,25
I0004070,O000559,P00384,5,791.23,20
I0004071,O001029,P00246,3,2916.53,0
I0004072,O000914,P00363,2,1799.74,25
I0004073,O000492,P00260,1,2418.35,10
I0004074,O000974,P00430,5,5392.91,5
I0004075,O000984,P00154,1,5723.02,5
I0004076,O001223,P00083,3,5634.44,0
I0004077,O000156,P00306,1,4445.27,10
I0004078,O000122,P00213,2,5469.92,0
I0004079,O001170,P00034,1,1684.46,20
I0004080,O000764,P00035,4,3467.71,20
I0004081,O000496,P00519,2,3006.68,20
I0004082,O000501,P00270,3,2298.68,25
I0004083,O000749,P00342,4,700.09,0
I0004084,O000843,P00206,2,7043.61,0
I0004085,O000533,P00014,1,853.0,25
I0004086,O000123,P00081,1,4362.44,25
I0004087,O001364,P00316,5,5863.92,10
I0004088,O001229,P00080,1,7991.48,15
I0004089,O001212,P00514,5,8203.61,25
I0004090,O000178,P00322,1,244.72,20
I0004091,O000441,P00326,5,7290.3,10
I0004092,O000874,P00284,4,2791.09,20
I0004093,O000919,P00314,4,6202.1,0
I0004094,O001047,P00523,4,5283.57,0
I0004095,O001196,P00288,4,4620.49,20
I0004096,O000302,P00393,5,3754.48,0
I0004097,O000756,P00382,2,4661.25,15
I0004098,O001079,P00384,1,778.78,0
I0004099,O000477,P00283,2,6980.03,0
I0004100,O000381,P00185,5,1445.76,5
I0004101,O000570,P00018,3,4658.5,20
I0004102,O001096,P00248,5,6685.52,0
I0004103,O000113,P00069,3,1925.57,0
I0004104,O000796,P00091,5,3983.42,5
I0004105,O000924,P00497,3,5336.17,0
I0004106,O000930,P00093,3,4453.8,15
I0004107,O000535,P00348,2,179.28,25
I0004108,O000006,P00310,2,2218.95,15
I0004109,O000212,P00269,3,3462.76,20
I0004110,O001034,P00171,2,2552.07,0
I0004111,O001101,P00366,1,6886.42,20
I0004112,O000636,P00417,4,4915.29,25
I0004113,O000620,P00509,4,1773.48,0
I0004114,O000157,P00209,3,5644.13,0
I0004115,O000728,P00009,2,3539.29,0
I0004116,O000652,P00274,4,4234.64,0
I0004117,O001274,P00358,2,2288.25,25
I0004118,O000244,P00374,2,7132.23,15
I0004119,O001276,P00336,3,1234.2,0
I0004120,O001388,P00536,3,4971.79,0
I0004121,O000769,P00175,5,1048.25,25
I0004122,O000772,P00532,1,6785.74,25
I0004123,O001102,P00183,2,2482.39,25
I0004124,O000452,P00100,5,1934.68,25
I0004125,O000085,P00094,5,269.42,0
I0004126,O000529,P00546,1,6005.7,0
I0004127,O001243,P00266,2,6170.49,0
I0004128,O000211,P00320,2,6386.89,5
I0004129,O000107,P00475,2,7302.1,20
I0004130,O000130,P00105,2,4974.26,0
I0004131,O000605,P00484,2,5762.43,0
I0004132,O000181,P00303,4,3279.33,0
I0004133,O000743,P00341,3,564.51,0
I0004134,O000458,P00065,3,5601.33,0
I0004135,O000022,P00315,3,2993.77,15
I0004136,O000098,P00091,1,4386.67,20
I0004137,O001258,P00418,3,1811.78,20
I0004138,O000936,P00321,3,441.94,25
I0004139,O000626,P00443,2,6860.7,5
I0004140,O000377,P00123,5,1370.4,0
I0004141,O001258,P00145,4,3180.01,15
I0004142,O000313,P00274,3,3433.6,5
I0004143,O000211,P00085,5,502.98,0
I0004144,O001262,P00392,4,5814.1,0
I0004145,O000328,P00540,2,4736.65,0
I0004146,O001097,P00127,4,5099.84,25
I0004147,O000312,P00516,2,2243.08,20
I0004148,O001307,P00512,3,530.77,20
I0004149,O001165,P00391,5,608.46,0
I0004150,O000397,P00032,5,5535.22,10
I0004151,O000023,P00089,1,6431.75,0
I0004152,O001009,P00143,3,2491.01,0
I0004153,O000413,P00467,1,679.57,0
I0004154,O000548,P00048,4,5594.04,15
I0004155,O000521,P00506,2,4106.69,15
I0004156,O000297,P00475,1,6709.9,0
I0004157,O000382,P00303,3,4330.81,25
I0004158,O001387,P00046,3,493.54,25
I0004159,O001294,P00024,2,8718.7,10
I0004160,O000090,P00017,4,2826.85,0
I0004161,O000537,P00178,2,5827.9,25
I0004162,O000978,P00368,3,1719.51,25
I0004163,O000699,P00409,5,1103.79,15
I0004164,O000171,P00024,3,7792.44,20
I0004165,O000893,P00518,3,4180.14,20
I0004166,O000073,P00266,2,4332.48,10
I0004167,O000884,P00338,3,211.56,0
I0004168,O001008,P00528,5,3785.56,15
I0004169,O000712,P00454,4,562.39,15
I0004170,O000422,P00244,1,4325.35,0
I0004171,O000283,P00427,2,2883.7,0
I0004172,O000397,P00091,1,4285.04,0
I0004173,O001207,P00287,4,4741.65,25
I0004174,O001183,P00458,1,2581.15,0
I0004175,O000425,P00522,1,6396.34,25
I0004176,O001202,P00263,5,1261.88,25
I0004177,O001148,P00331,2,435.59,20
I0004178,O000151,P00297,3,1160.6,25
I0004179,O000942,P00125,3,5748.67,20
I0004180,O000478,P00049,3,1589.1,0
I0004181,O000735,P00246,5,3099.12,20
I0004182,O000441,P00419,4,3370.22,25
I0004183,O000259,P00340,2,5572.2,10
I0004184,O001140,P00506,1,3302.63,15
I0004185,O001284,P00530,4,1754.74,25
I0004186,O000779,P00424,3,7918.78,0
I0004187,O001359,P00171,3,3023.64,15
I0004188,O001077,P00191,2,5913.11,20
I0004189,O000227,P00550,1,1071.25,0
I0004190,O000430,P00252,3,2348.0,15
I0004191,O000875,P00527,3,4178.86,5
I0004192,O000839,P00433,4,7900.17,15
I0004193,O000818,P00019,5,1051.96,25
I0004194,O000551,P00225,4,313.52,15
I0004195,O000973,P00334,5,4962.02,0
I0004196,O001303,P00237,3,134.54,10
I0004197,O000676,P00331,3,522.21,0
I0004198,O001001,P00516,5,1898.75,20
I0004199,O000179,P00469,3,495.64,0
I0004200,O000791,P00299,5,6998.34,0
